Thread ID,Comment
Ugy7GS7evvC1_jL4ifJ4AaABAg,MKBHD: complained Motorola outside screen is too big and too distracting. (?)<br><br>Also MKBHD: Samsung make it bigger giving you more glancable information and its all good<br><br>😂😂😂 bias is real
Ugyb5P2vh2qM7nFr4yN4AaABAg,Any upgrade on your microphone? You sound different today 🙂
UgzM1gr6P_11vdnfWBR4AaABAg,not even smiling in the selfies from the disappointment lol
UgyodP7QFQpzWU1_xsV4AaABAg,So tall like you and like your fingers😂
UgyP_njjqwPGym0QhEV4AaABAg,Good to know something I can’t afford has got better
UgzscY9rSqjuofHyfnB4AaABAg,"I think the bigger outside screen is the most important improvement for a flip phone and one that was definitely needed for the flip 5 to stay relevant, but I&#39;d have loved to see the fold 5&#39;s outer screen change to a more normal aspect ratio. That is imo pretty important for the usability of its outer display"
Ugz-UjHUNj_yuwRZVmV4AaABAg,Feeling pretty good about my pixel purchase at this point. Was nervous about not waiting for the fold to be announced.
Ugzdp8tH4w1u1mS8JIN4AaABAg,Why would you buy the flip. It’s worse on every aspect than a normal phone and it’s more expensive.
UgysDMplFOVk138RR0d4AaABAg,Xiaomi and honor and oppo fold are are litterally better than this
Ugz2l_qke8w5BQiodLh4AaABAg,My working theory is this is a stop gap to a very different Fold 6. They saved on development costs this year.
UgxVktNfYwkZBsA6AwJ4AaABAg,Not buying the fold until it has a pen silo.
UgyrBQWXNhzcY_xawwB4AaABAg,Nice video!
UgzlR-CxFa3Pe5v8SY14AaABAg,if it ain&#39;t broke... I guess?
UgzitWkncdY4eVupq1p4AaABAg,I don’t care about folding phones anymore. The innovation has slowed to the point where I would only care if the crease was completely gone.
UgxY2kJgkGOqhTR7QER4AaABAg,still not there yet with this fold displays
UgyvyWefD0QUHsKuTLp4AaABAg,You can tell Marques&#39; voice felt gloomy explaining what Flip and Fold 5 is all about in the first 8 secs 🥲
UgzWcVddbF_Mm4MMOd94AaABAg,"5th attemp on samsung making foldable phone, lets see how durable they are 🤔"
Ugw0cEqFJTTZpsHjSkJ4AaABAg,They&#39;re waiting for Apple to release theirs and then they can retaliate with some new design.
UgxSGI8iDM8d2cw99Gx4AaABAg,They didn&#39;t even bother to improve the under display camera?? Bruh!
Ugzmnd5NU2E59o5dqTB4AaABAg,Apple does the same year after year and no one bats an eye.. If others do ppl say its the same pbone..
Ugyr8YzkaBb8EiNK7iF4AaABAg,"This is the result of having T M Roh in charge of samsung......no innovation, i still believe that samsung will innovate, but not under Roh, i am now looking at other phone manufacturers to see if they break the boundaries and will probably get them instead"
UgxlzzP2Weq0Y9MNaAN4AaABAg,You know this isn’t a video MKBHD cares about. Or a tech topic he’s just covering cause it’s tech. <br><br>No Twitter uploading…tweet. Seems scheduled as well…it’ll do numbers but mkbhd seems over this flip phone market.
UgyWGhLvjPxA7rq5B6N4AaABAg,Is there a foldable phone that doesn&#39;t have a crease yet?
Ugwqn2qfjsP03Q3c9fp4AaABAg,The z flip 5 is so cool the fold 5 sucks and is exactly the same as the previous 2 gens
UgzkSut7qhE0xGhdpDR4AaABAg,Team Apple😂😂😂
UgynezlJ3JW4dfRMaER4AaABAg,I honestly wonder how many people rather rock these instead of rocking an S23 or S23 Ultra. 🤔
UgzWRrcrchlhfDH-mmJ4AaABAg,i really moving from iPhone to Flip 5
UgwZqlAMRQkJLklH-GF4AaABAg,I think Samsung will now begin to lose market share from here on from people who waited three or more years for them to bring bigger screens on the z fold series.
UgwFibBlw8grevtSYxt4AaABAg,Y’all up ?
UgwnHUctCbiSDezM_cF4AaABAg,We need a samsung headset and a mini tablet !
UgwTfSencIDfjt3auWh4AaABAg,I hope that doesn’t stick. I absolutely hate how too tall their phones are now.
UgwQOAn25nb6CE_VVt54AaABAg,"With level 2 mho scale compromise, folding phones will never be the future of phones."
Ugxs18mfarmMJ2rak-p4AaABAg,I still have a fold 3. I want to upgrade but was hoping for more.
UgxS16kRQLAl8q_7en54AaABAg,still keeping my fold 3 till theres a significant upgrade.
UgyL86dM3e-FlQjORkx4AaABAg,Samsung amazes me in all the wrong ways.
UgzTJUgUUwnDWWY6AQF4AaABAg,"Y, de repente, un comentario en español"
UgxXWtVUbs8ydvNRrtR4AaABAg,Hopefully they wont be settling for too long<br><br><b>They gonna catch up. For sure</b>
UgxUQ5jgMWpLSPsH1-F4AaABAg,Dude they really should release these after every 3 years atleast so there could be something new in them 😊
UgwOVKnv1oAt_hAAEmN4AaABAg,From india😅
Ugzc_Ij9MMlGIvPJ7jN4AaABAg,We need to see the review of the new samsung tablet haha
UgxtUx5jTKAg6w0Lrhx4AaABAg,Who else was watching the samsung event when the notification same in?
UgxgTpfAoqHO4pJERBR4AaABAg,"Nahh, I will keep my S23U Exclusive"
UgwO-lxmmbJsA8MeYuZ4AaABAg,Yea I’m looking forward to see what they do to the fold 6. I have the fold 4 now.
UgxD-i8Q_giX2ssYBwZ4AaABAg,Apple does the same thing. Their phone doesn&#39;t change dramatically but no one complains..
UgxiQEyoQW8u-Jkqcfh4AaABAg,I’m good with my fold 4 😅
UgwsDyMa42_scjpPbyN4AaABAg,&quot;Kinda smartwatch-ish&quot; just made me realize I need a smartwatch with a folding screen!
UgzI7sR1_SvHMsknKgx4AaABAg,You can make a video for next year and just say the chip is snapdragon 8 gen 3
UgwQbgo1Pjkx9FmYtyp4AaABAg,youtubers: I&#39;m super curious what you guys actually think leave comments below   also youtubers: barely read any comment😁
UgxpP7jHzbtXAg6U8Y14AaABAg,"<a href=""https://www.youtube.com/watch?v=Eo-oFWyxdUo&amp;t=4m48s"">4:48</a> Is lazy... because up until the pixel fold they were alone in the global market, this year they had a big rival, so next year they&#39;ll have to improved in a notable difference.<br><br>You can say apple innovate, in the past but they are lazy now and that is an issue, samsung is also like that.<br><br>Hopefully battery gets bigger, also the outside display needs to get wider cause is feeling horrible compared to pixel fold and other foldables."
UgzwzKUxZYBvRw8_g_54AaABAg,"It seems like a bit of the Mcds problem. Samsung has more people to satisfy, so more risk with change. As a comparison, why hasn&#39;t iFone made a fold yet? Because it&#39;s too large of a risk."
UgwbSe4m_iDaJZnIc514AaABAg,"It&#39;s jarring to see Samsung become complacent. They know they have the best folding phones, why change it? Who&#39;s gonna beat it..."
Ugw45JtgSV-usV63lwV4AaABAg,"Folding phones are silly gimmicks, nothing more."
UgwCqoC_Fup5zAMy0Nd4AaABAg,My Samsung Z Fold 4 didn&#39;t even last until the 5 came out. The inner screen just broke by itself from normal use… Samsung warranty is trash.
UgybG6J2pGPe72lS0SV4AaABAg,BOORING....ALMOST AS BAD AS APPLE
Ugx-DiVm7vnmpVbC8mp4AaABAg,I really want a flip phone with an integrated stylus!
UgyQsiux5uF-zTuzbMx4AaABAg,PSA: US fold owners just want youtube to fill our entire inside screen without zooming in. 😂
UgxcAHEffsi46_v-JKp4AaABAg,"<a href=""https://www.youtube.com/watch?v=Eo-oFWyxdUo&amp;t=5m06s"">5:06</a> the folds, the flips and the others*  because what you said doesn&#39;t match the illustrations"
Ugxf8EEtLiaQyCfa2hN4AaABAg,"<a href=""https://www.youtube.com/watch?v=Eo-oFWyxdUo&amp;t=5m05s"">5:05</a> Flip and Fold is the other way around.."
UgwhvSJt1Opr78J8Bi94AaABAg,"<a href=""https://www.youtube.com/watch?v=Eo-oFWyxdUo&amp;t=5m52s"">5:52</a> i remember galaxy mega was a huge phone back then. I was going to buy it but got a better deal on a S3"
UgyVp2dAPbSP6cpr01h4AaABAg,"What a Ridiculous, Awesome, Gigantic tablet! <a href=""about:invalid#zCSafez""></a>"
UgzmoE5jnQvf3UbccXN4AaABAg,Yyyuuup about as much of a snooze fest this year on their products. At least the flip has more of a &quot;new&quot; look. You would be hard pressed to see from a distance what&#39;s changed with the Z Fold 🙄
Ugwov8zOWCNOEYKqHI14AaABAg,I’m just hoping that next year Samsung will come out with a passport-shaped phone.
UgxQh9X2wUBRV6Ey1wt4AaABAg,Yes! I love getting to skip all the rambling from the manufacturers to watch the goat
Ugze_FhcTyIZl52rkMR4AaABAg,I&#39;m dissapointed
Ugw7F68G4TR4VGtf93p4AaABAg,I&#39;ve been wanting a foldable phone for a while but due to my job (metal industry) I can&#39;t have one because it would break in like 5 minutes.<br>I really like my Pixel 7 Pro though.
Ugz7WSVUo4A4C-MaBVJ4AaABAg,You dropped this video a little bit early
UgwbM__InsVNxxkdr0Z4AaABAg,So glad I upgraded to Pixel Fold.
UgyJQDpEHcUIxnmuI_94AaABAg,lol call it the samsung galaxy fold 5 mini...cheaper
UgxwJlitje-EiWC7X314AaABAg,"Nice. I have the Fold 4, so the fact that the Fold 5 is only a minor update to the 4, saves me a lot of money since I don&#39;t feel like I need to upgrade. Thanks, Samsung!"
UgzPMPbgc49LlLl-a7p4AaABAg,I&#39;m getting the fold!
UgyP-L9ZL6motdHKxiN4AaABAg,I really wanted to go from the s10+ to the flip 5 but it is really not exciting. Maybe the flip 4 is a better buy now.
UgyIh_kUTGwndjW0fnR4AaABAg,Am I the only who still likes Flip 4
UgxQbdq1OaR_dd58WY54AaABAg,Samsung is literally every single huge company right now. They settle for what&#39;s safe and we depend on small companies to bring us something fun and then the big dogs take the idea and combine it with endless money to make a new version of it.
UgyhPHwvNJ3Y4BZK9QR4AaABAg,I wish the cameras and such features were more similar to the s23 ultra
UgykbC_dscVgiEflTvZ4AaABAg,Man I just bought a Pixel Fold
UgwhJsNHtau59HLaywB4AaABAg,Same size and dimensions as last year? And you lost me I was really hoping they made the cover screen of the fold wider like the oppo find N2 fold the Samsung cover screen is too thin or Narrow for my liking lmao
UgyQEJs0fu_KipvVkgh4AaABAg,Thanks to you and Boo to Samsung
UgwPUoVSSdFTmgpvEC94AaABAg,Let’s go. Like the tablet
UgzEp0EiL1nt0yVuGQd4AaABAg,Worth upgrading to the Z Fold 5 from S23 Ultra?
Ugwue3wW3KGMoX3e7JV4AaABAg,Z-Flip 5 🤩
UgxT1VHUPBkd-FS5RSF4AaABAg,"Not even upgraded cameras? Wow, lame. <br>Not able to use all apps on the outside Flip3 screen? Just widgets again? Lame.<br>Same garbage under screen cam on the Fold4? Absolutely lame.<br>Same prices? Lame.<br><br>Flip5 is 1200€ and as a trade in for my Fold4 I get 550€....<br>Fold5 is 1800€ and I get 600€ trade in..<br>wow both lame.<br><br>And no I&#39;m not a hater, had the Flip3 and currently the Fold4"
UgwaGDZa89VxcrzjcYd4AaABAg,"its terrible. The trade in offers are awful and its gone up £100 in the UK. Fold 4 pre order: £1,400 (with free watch, case + spen). Fold 5 pre order: £1,650 (no case or spen or wall plug or watch) TERRIBLE"
UgxokfJ1RE1N9LoawY54AaABAg,Can you give me a iphone
UgxdZObHUL-cft2RrZ94AaABAg,Thank you as always but this is another samsung waste of time in my opinion. 🤷🏽‍♂️
UgxSU_U-L9up4tA5dip4AaABAg,In the future cell phones will be gotten thinner and its batteries will be more durable most likely
Ugy4sElkCp0CLPtKLhZ4AaABAg,hi
Ugx65khPjQOqSjGyBB14AaABAg,Great vid!
Ugw8JzDfvT3MmcFJjvh4AaABAg,Woe...in 5.min posting 11 thousand views. 😅
UgwzbITw7hMbhbPMo0J4AaABAg,"I’m stills confused why anyone would want it. Sure some tech enthusiasts might enjoy, but that’s not profitable."
Ugwsxw2kLYTlv6L7Uhh4AaABAg,"Ah i did fold 2, 3 and 4 but im skipping 5"
Ugzfiv3qGxf41OVONaJ4AaABAg,"Phones are now boring, except iphones until they use a punch hole camera or finally use full screen tech. Then it becomes boring🥲"
UgyNbxOVxNyRWK4K1aZ4AaABAg,"Perfect example of <br><br>if it ain&#39;t broke, don&#39;t fix it."
UgzwLVt4qUAOdXR8-654AaABAg,So Moto Flip plus is still more functional as well as outlier!
UgyhlYujK__Pgs8IJih4AaABAg,We back again ❤
Ugz4_IMknokXz2vEYXN4AaABAg,I&#39;ve waited 2 years to upgrade my Z Fold 3 and they give us a Fold 3SS? Ugh
UgxVjz-H7AyLfrhZ9cN4AaABAg,Sooo.... Flip 3/4 to 5 maybe yay. Fold 3/4 to 5 maybe nay.
<br>,
<br>The cover screen of the Flip 5 probably is the biggest upgrade here. Good Lock will probably allow for use of any apps on the cover screen.,2023-07-26T11:08:49Z
Ugwmn-MiezN3KeHw6wp4AaABAg,Hinge updates (improvements) - that what&#39;s most important for these kind of phones
Ugyy5p6ScRb6zieJGGV4AaABAg,Do you think we will ever see a completely smooth inner screen?
UgxXRYKlHW3Qejh5WLZ4AaABAg,Everyone is excited for  &quot;JerryRigEverything” testing this new one 😅
Ugzn-XyVU42rGx-Dr854AaABAg,I can see that you really struggle to try to say anything about this one 😂 Samsung has settled indeed.<br><br>Pretty disappointed to see the battery hasn&#39;t improved. That&#39;s the one thing I&#39;ve been waiting for.
UgyhVXRfj8lEN0lB8354AaABAg,Everybody who buys a folding phone settles for a tradeoff that only has downsides.
Ugz902L5vJUbPXfnY5l4AaABAg,Love the larger screen on the flip though. I&#39;ll still buy the RAZR since it&#39;s cheaper
UgyPcPrIQVNuFGuDBmV4AaABAg,Samsung really said fold 5 🥱 😴
UgwVDNEFjKMlZM0egDV4AaABAg,Apple keeping the same design for 5 generations : 😲🤯🤯<br><br>Samsung keeps similar design for bending phones for 2-3 years: 😔😡🤬🤬
UgzXVRaX-7leYyAHcVB4AaABAg,moto win 🎉
UgyjjxVFnoQd4k-s2jV4AaABAg,Men. The unpacked isn&#39;t even started yet and MK is already on it
UgxElyf2gFN3FxvVKXJ4AaABAg,"Samsung needs to watch out, because this update is a disappoinment. There are better options to buy!"
UgxdeMal6j_66Q3kyq94AaABAg,Marques unpacked the phones before Samsung did
UgwarcHelwiQ7DHlXZp4AaABAg,"Just wished they got rid of the crease this time around, guess this is another &#39;polishing-out&#39; iteration, thanks for the video Marcus!!"
UgyB5bbXiEjI6bTgPZh4AaABAg,Love from Ghana 🇬🇭 ❤
Ugw4x_IAKgzh4Nn8k0l4AaABAg,Given my almost 2 year old flip 3 is suffering from a screen that is splitting (lots of micro cracks across the crease) I don&#39;t think I will be continuing with fold phones.
UgxrURyOubHJm5FRSuN4AaABAg,a mkbhd and mr.whosetheboss upload within the same minute on the same topic huge w
Ugzt_bIqpsnZi2GTbtx4AaABAg,nice. 👍
UgxczvP-wc_JKpNGcLZ4AaABAg,Everyone and their mom just released these videos at the same time😅
Ugz6W5H0D_1-VgSNg7R4AaABAg,how did you put this video out before the samsung event?
Ugzj5QRGwX4jSW-c3uV4AaABAg,Unpacked is just starting. Lmao. Why are you posting it right awayyy.
Ugx_vmivJKVaD-vdL0t4AaABAg,Wow make me choose between MKBHD and Unbox Therapy lol
UgztfQGK22X_ENWD3fx4AaABAg,"Just saw the new Samsung Z Series ad... Well, let&#39;s better not talk about it"
UgyX1H75yGT8m06dtlB4AaABAg,What was your first phone?
UgzxoKnmC8YrE-W2MuJ4AaABAg,"I want a new phone, I&#39;m upgrading my note 20 ultra.. it&#39;s either the fold 5 or note23"
UgwxUXdhbTHANGuVrlR4AaABAg,Look just like the older model 😂
UgzwSfh5mFZCoWXSMTd4AaABAg,I decided to mute the Samsung event just to watch this video lol.
Ugx1WEJPvlBMIajM_ad4AaABAg,im considering the fold 3
UgytpKKnjM7TkOilp3Z4AaABAg,Uploaded at the same time as MrWhosetheboss😂<br>Was this planned?
UgxyVdLscP_ONu6Tks94AaABAg,I think the Marques updated a little before the official presentation of Samsung 👀
